"","yrs","ages","vals","model","var_param","species","sd"
"9665",34,10,0.804082231640617,"3D_GMRF","Conditional","atkamack",0.0183540815872712
"9666",35,10,0.900139323477093,"3D_GMRF","Conditional","atkamack",0.0254876669026023
"9667",36,10,0.950299013455328,"3D_GMRF","Conditional","atkamack",0.0283600393332446
"9668",37,10,1.07505924825221,"3D_GMRF","Conditional","atkamack",0.0326006281663231
"9669",38,10,0.927288354837117,"3D_GMRF","Conditional","atkamack",0.0331855271752312
"9670",39,10,0.861787836143585,"3D_GMRF","Conditional","atkamack",0.0316736083556277
"9671",40,10,0.757476577817991,"3D_GMRF","Conditional","atkamack",0.0357496506069858
"9672",41,10,0.855124217131124,"3D_GMRF","Conditional","atkamack",0.0342893096989601
"9673",42,10,0.837092129816749,"3D_GMRF","Conditional","atkamack",0.0345753853338424
"9674",43,10,0.862099425756378,"3D_GMRF","Conditional","atkamack",0.0365723875171626
"9675",1,1,0.131611295963412,"3D_GMRF","Marginal","atkamack",0.00571483090025805
"9676",2,1,0.0723583928873322,"3D_GMRF","Marginal","atkamack",0.00977556405967043
"9677",3,1,0.490945250584019,"3D_GMRF","Marginal","atkamack",0.0132393265932404
"9678",4,1,0.364649721012035,"3D_GMRF","Marginal","atkamack",0.01729645285835
"9679",5,1,0.36449330592491,"3D_GMRF","Marginal","atkamack",0.0202809451004542
"9680",6,1,0.364088973787436,"3D_GMRF","Marginal","atkamack",0.0218750118045446
"9681",7,1,0.36458997669708,"3D_GMRF","Marginal","atkamack",0.0163804960705379
"9682",8,1,0.296959264216548,"3D_GMRF","Marginal","atkamack",0.0333831613252418
"9683",9,1,0.301580168077146,"3D_GMRF","Marginal","atkamack",0.0413537483831675
"9684",10,1,0.146229629205198,"3D_GMRF","Marginal","atkamack",0.0455003864599669
"9685",11,1,0.265218667532425,"3D_GMRF","Marginal","atkamack",0.00314138400802227
"9686",12,1,0.196064134057511,"3D_GMRF","Marginal","atkamack",0.00976608778680972
"9687",13,1,0.295404009313765,"3D_GMRF","Marginal","atkamack",0.012945824229639
"9688",14,1,0.361625927658476,"3D_GMRF","Marginal","atkamack",0.0150111414952411
"9689",15,1,0.229520834242888,"3D_GMRF","Marginal","atkamack",0.0166956195747472
"9690",16,1,0.229940220770918,"3D_GMRF","Marginal","atkamack",0.017075406519218
"9691",17,1,0.229951683375079,"3D_GMRF","Marginal","atkamack",0.0159675639940933
"9692",18,1,0.150011533141861,"3D_GMRF","Marginal","atkamack",0.0182195945905436
"9693",19,1,0.0923520110396009,"3D_GMRF","Marginal","atkamack",0.0403602451193927
"9694",20,1,0.18810168701568,"3D_GMRF","Marginal","atkamack",0.0444043292965114
"9695",21,1,0.229892031639658,"3D_GMRF","Marginal","atkamack",0.0214562591772856
"9696",22,1,0.229685604013171,"3D_GMRF","Marginal","atkamack",0.0137980736856463
"9697",23,1,0.239617359338805,"3D_GMRF","Marginal","atkamack",0.0195944391559097
"9698",24,1,0.21555745942916,"3D_GMRF","Marginal","atkamack",0.0203432819993868
"9699",25,1,0.223656085902536,"3D_GMRF","Marginal","atkamack",0.0202837128152364
"9700",26,1,0.252738501024454,"3D_GMRF","Marginal","atkamack",0.0199812456249289
"9701",27,1,0.207636594013891,"3D_GMRF","Marginal","atkamack",0.0231983393082361
"9702",28,1,0.175904653917058,"3D_GMRF","Marginal","atkamack",0.0323923554249895
"9703",29,1,0.247104174574998,"3D_GMRF","Marginal","atkamack",0.0396485361993508
"9704",30,1,0.265225954513097,"3D_GMRF","Marginal","atkamack",0.0437245784403827
"9705",31,1,0.247039819404183,"3D_GMRF","Marginal","atkamack",0.0158030314038838
"9706",32,1,0.264384438707763,"3D_GMRF","Marginal","atkamack",0.013705697384467
"9707",33,1,0.214610046880698,"3D_GMRF","Marginal","atkamack",0.0192796888118667
"9708",34,1,0.204196069230758,"3D_GMRF","Marginal","atkamack",0.022116783971238
"9709",35,1,0.220018200272504,"3D_GMRF","Marginal","atkamack",0.0246810170672426
"9710",36,1,0.229914954566246,"3D_GMRF","Marginal","atkamack",0.0263932161701549
"9711",37,1,0.265706041591219,"3D_GMRF","Marginal","atkamack",0.0230912735618173
"9712",38,1,0.316591021404202,"3D_GMRF","Marginal","atkamack",0.0320199642373405
"9713",39,1,0.178173597914062,"3D_GMRF","Marginal","atkamack",0.038941113647795
"9714",40,1,0.249037077245825,"3D_GMRF","Marginal","atkamack",0.0430400071166717
"9715",41,1,0.256892341675626,"3D_GMRF","Marginal","atkamack",0.0158023770606512
"9716",42,1,0.292322112971055,"3D_GMRF","Marginal","atkamack",0.0137048625202884
"9717",43,1,0.424761432596929,"3D_GMRF","Marginal","atkamack",0.0192734344353461
"9718",1,2,0.225520280068018,"3D_GMRF","Marginal","atkamack",0.0220958368445916
"9719",2,2,0.224842749145821,"3D_GMRF","Marginal","atkamack",0.0246279539356644
"9720",3,2,0.320192454944046,"3D_GMRF","Marginal","atkamack",0.0263011873415982
"9721",4,2,0.317491756648379,"3D_GMRF","Marginal","atkamack",0.0230116344030146
"9722",5,2,0.317403357292335,"3D_GMRF","Marginal","atkamack",0.031705180161952
"9723",6,2,0.274042719752069,"3D_GMRF","Marginal","atkamack",0.0383313993490244
"9724",7,2,0.359463943430224,"3D_GMRF","Marginal","atkamack",0.0423645843222088
"9725",8,2,0.410570833371491,"3D_GMRF","Marginal","atkamack",0.0158020709300773
"9726",9,2,0.451865018857945,"3D_GMRF","Marginal","atkamack",0.0118298420828741
"9727",10,2,0.334102430001634,"3D_GMRF","Marginal","atkamack",0.0189730401109985
"9728",11,2,0.435906137509936,"3D_GMRF","Marginal","atkamack",0.0238693888130426
"9729",12,2,0.350148234149509,"3D_GMRF","Marginal","atkamack",0.0288681342949405
"9730",13,2,0.440172473275791,"3D_GMRF","Marginal","atkamack",0.0323830877785681
"9731",14,2,0.508788167074569,"3D_GMRF","Marginal","atkamack",0.0229652929155082
"9732",15,2,0.20787082154054,"3D_GMRF","Marginal","atkamack",0.0314492149298499
"9733",16,2,0.389759244244144,"3D_GMRF","Marginal","atkamack",0.0377964694389375
"9734",17,2,0.566323972583895,"3D_GMRF","Marginal","atkamack",0.04172959675695
"9735",18,2,0.362925511415715,"3D_GMRF","Marginal","atkamack",0.0158004475921384
"9736",19,2,0.228605459551682,"3D_GMRF","Marginal","atkamack",0.0154898212442017
"9737",20,2,0.293659983895739,"3D_GMRF","Marginal","atkamack",0.0213023329958507
"9738",21,2,0.396610004523444,"3D_GMRF","Marginal","atkamack",0.0253588331592765
"9739",22,2,0.296686878877475,"3D_GMRF","Marginal","atkamack",0.0285005915002135
"9740",23,2,0.406077367529413,"3D_GMRF","Marginal","atkamack",0.0328855680911348
"9741",24,2,0.494005272506561,"3D_GMRF","Marginal","atkamack",0.0229423357387386
"9742",25,2,0.417604211048624,"3D_GMRF","Marginal","atkamack",0.0312883338249071
"9743",26,2,0.293485693035754,"3D_GMRF","Marginal","atkamack",0.037389022955959
"9744",27,2,0.303680747150496,"3D_GMRF","Marginal","atkamack",0.0411848232808135
"9745",28,2,0.315600853775261,"3D_GMRF","Marginal","atkamack",0.0128664312778797
"9746",29,2,0.405716681676006,"3D_GMRF","Marginal","atkamack",0.0176508172588401
"9747",30,2,0.393716857029262,"3D_GMRF","Marginal","atkamack",0.0261401245169883
"9748",31,2,0.436228188419407,"3D_GMRF","Marginal","atkamack",0.0294969502823565
"9749",32,2,0.388224258651091,"3D_GMRF","Marginal","atkamack",0.0319310154806953
"9750",33,2,0.394320595706611,"3D_GMRF","Marginal","atkamack",0.0325619015650686
"9751",34,2,0.362262953372271,"3D_GMRF","Marginal","atkamack",0.0353989225674548
"9752",35,2,0.443645819740139,"3D_GMRF","Marginal","atkamack",0.0354992982233305
"9753",36,2,0.373078685461021,"3D_GMRF","Marginal","atkamack",0.0371167853373005
"9754",37,2,0.281499947758954,"3D_GMRF","Marginal","atkamack",0.0407434434912422
"9755",38,2,0.563423524887136,"3D_GMRF","Marginal","atkamack",0.0130786002209838
"9756",39,2,0.375665661917284,"3D_GMRF","Marginal","atkamack",0.0194260172955695
"9757",40,2,0.453437866510281,"3D_GMRF","Marginal","atkamack",0.0234974559701105
"9758",41,2,0.458321393011682,"3D_GMRF","Marginal","atkamack",0.0285682768734606
"9759",42,2,0.510205263648816,"3D_GMRF","Marginal","atkamack",0.0304167394763438
"9760",43,2,0.59448478861831,"3D_GMRF","Marginal","atkamack",0.0315541133980545
"9761",1,3,0.305694397761695,"3D_GMRF","Marginal","atkamack",0.0324142178180227
"9762",2,3,0.299618134315916,"3D_GMRF","Marginal","atkamack",0.0383437042454656
"9763",3,3,0.455854382040942,"3D_GMRF","Marginal","atkamack",0.0379213233840089
"9764",4,3,0.449920406263619,"3D_GMRF","Marginal","atkamack",0.0404354841675158
"9765",5,3,0.449803819784163,"3D_GMRF","Marginal","atkamack",0.00634460209219323
"9766",6,3,0.442441203500455,"3D_GMRF","Marginal","atkamack",0.0144307025643932
"9767",7,3,0.49903668540499,"3D_GMRF","Marginal","atkamack",0.0225246362111991
"9768",8,3,0.613964109660867,"3D_GMRF","Marginal","atkamack",0.0231651127455643
"9769",9,3,0.554274179463646,"3D_GMRF","Marginal","atkamack",0.0322758779382645
"9770",10,3,0.526511415981928,"3D_GMRF","Marginal","atkamack",0.0307657830123564
"9771",11,3,0.724765559469244,"3D_GMRF","Marginal","atkamack",0.0331256244925865
"9772",12,3,0.470171648132967,"3D_GMRF","Marginal","atkamack",0.0337129077226169
"9773",13,3,0.578898141469122,"3D_GMRF","Marginal","atkamack",0.0361396364433955
"9774",14,3,0.72999055781576,"3D_GMRF","Marginal","atkamack",0.0396874501932104
"9775",15,3,0.536987569597635,"3D_GMRF","Marginal","atkamack",0.0115035491384769
"9776",16,3,0.604634991979061,"3D_GMRF","Marginal","atkamack",0.0187154537534402
"9777",17,3,0.627718232107175,"3D_GMRF","Marginal","atkamack",0.0305970554484984
"9778",18,3,0.568379381093686,"3D_GMRF","Marginal","atkamack",0.0370683448735945
"9779",19,3,0.516980855037483,"3D_GMRF","Marginal","atkamack",0.0349597022979397
"9780",20,3,0.475458902620034,"3D_GMRF","Marginal","atkamack",0.0380671771364296
"9781",21,3,0.657760457053595,"3D_GMRF","Marginal","atkamack",0.0393945477685565
"9782",22,3,0.493972137990438,"3D_GMRF","Marginal","atkamack",0.039629520448923
"9783",23,3,0.567997420273886,"3D_GMRF","Marginal","atkamack",0.039800552117569
"9784",24,3,0.594660358551239,"3D_GMRF","Marginal","atkamack",0.0409214608792654
"9785",25,3,0.56347408992607,"3D_GMRF","Marginal","atkamack",0.00850418768199769
"9786",26,3,0.458865475445879,"3D_GMRF","Marginal","atkamack",0.0151247736646102
"9787",27,3,0.420653871753472,"3D_GMRF","Marginal","atkamack",0.0201010646793494
"9788",28,3,0.443557933397379,"3D_GMRF","Marginal","atkamack",0.0238809449364675
"9789",29,3,0.480069230275356,"3D_GMRF","Marginal","atkamack",0.0261315891044668
"9790",30,3,0.502306891247358,"3D_GMRF","Marginal","atkamack",0.0286122837396106
"9791",31,3,0.548355113039468,"3D_GMRF","Marginal","atkamack",0.0315228214855622
"9792",32,3,0.538730730702614,"3D_GMRF","Marginal","atkamack",0.0323197920012877
"9793",33,3,0.495516616929535,"3D_GMRF","Marginal","atkamack",0.0330961524165286
"9794",34,3,0.561535994363582,"3D_GMRF","Marginal","atkamack",0.0398582991353927
"9795",35,3,0.640379968183439,"3D_GMRF","Marginal","atkamack",0.0128032046827056
"9796",36,3,0.510946114831211,"3D_GMRF","Marginal","atkamack",0.0189222255559098
"9797",37,3,0.598889091505506,"3D_GMRF","Marginal","atkamack",0.0245324786974814
"9798",38,3,0.637797012977568,"3D_GMRF","Marginal","atkamack",0.0307289560417363
"9799",39,3,0.598994980846233,"3D_GMRF","Marginal","atkamack",0.0341653236752092
"9800",40,3,0.554384630821417,"3D_GMRF","Marginal","atkamack",0.0275267615203708
"9801",41,3,0.624084435648832,"3D_GMRF","Marginal","atkamack",0.0327321456955234
"9802",42,3,0.692150942392098,"3D_GMRF","Marginal","atkamack",0.0351727879612481
"9803",43,3,0.667726219130698,"3D_GMRF","Marginal","atkamack",0.0376872682428145
"9804",1,4,0.39989369850876,"3D_GMRF","Marginal","atkamack",0.0400436836335721
"9805",2,4,0.348135281422003,"3D_GMRF","Marginal","atkamack",0.0156649711236087
"9806",3,4,0.475548123463542,"3D_GMRF","Marginal","atkamack",0.021895743077732
"9807",4,4,0.520191512616824,"3D_GMRF","Marginal","atkamack",0.0305620610437603
"9808",5,4,0.52032643891876,"3D_GMRF","Marginal","atkamack",0.035941149385955
"9809",6,4,0.564276407895876,"3D_GMRF","Marginal","atkamack",0.0358841879812942
"9810",7,4,0.600884615175342,"3D_GMRF","Marginal","atkamack",0.0388930673987141
"9811",8,4,0.706324802312728,"3D_GMRF","Marginal","atkamack",0.0495523073647208
"9812",9,4,0.678233621395277,"3D_GMRF","Marginal","atkamack",0.0400812180009177
"9813",10,4,0.552086394111852,"3D_GMRF","Marginal","atkamack",0.0492422040716822
"9814",11,4,0.884684115112658,"3D_GMRF","Marginal","atkamack",0.0502636543709403
"9815",12,4,0.566214970592753,"3D_GMRF","Marginal","atkamack",0.00996848966044707
"9816",13,4,0.737157166560009,"3D_GMRF","Marginal","atkamack",0.00898602945674858
"9817",14,4,0.874323177509483,"3D_GMRF","Marginal","atkamack",0.0230353250046704
"9818",15,4,0.721898405245403,"3D_GMRF","Marginal","atkamack",0.0303929005537252
"9819",16,4,0.719728936940223,"3D_GMRF","Marginal","atkamack",0.028485411619307
"9820",17,4,0.682512184653756,"3D_GMRF","Marginal","atkamack",0.0271820289324217
"9821",18,4,0.649355120877665,"3D_GMRF","Marginal","atkamack",0.0306038208136737
"9822",19,4,0.664766854324819,"3D_GMRF","Marginal","atkamack",0.0391190335576488
"9823",20,4,0.631976071219756,"3D_GMRF","Marginal","atkamack",0.0301508150050119
"9824",21,4,0.690824760220922,"3D_GMRF","Marginal","atkamack",0.0386341027999598
"9825",22,4,0.58037542959523,"3D_GMRF","Marginal","atkamack",0.00996736492778159
"9826",23,4,0.704365715595786,"3D_GMRF","Marginal","atkamack",0.0168041732593581
"9827",24,4,0.69007075290474,"3D_GMRF","Marginal","atkamack",0.0257301639280542
"9828",25,4,0.717027307187677,"3D_GMRF","Marginal","atkamack",0.0298517846472192
"9829",26,4,0.597434766971077,"3D_GMRF","Marginal","atkamack",0.0361728451653206
"9830",27,4,0.540380457550187,"3D_GMRF","Marginal","atkamack",0.038380563154085
"9831",28,4,0.565020696108952,"3D_GMRF","Marginal","atkamack",0.0334307259799106
"9832",29,4,0.536130909846267,"3D_GMRF","Marginal","atkamack",0.0339875160626672
"9833",30,4,0.552935139049948,"3D_GMRF","Marginal","atkamack",0.0350133211165693
"9834",31,4,0.707018016687648,"3D_GMRF","Marginal","atkamack",0.0381884640351939
"9835",32,4,0.617933762449113,"3D_GMRF","Marginal","atkamack",0.00996761567175643
"9836",33,4,0.603286509605492,"3D_GMRF","Marginal","atkamack",0.0244396616392818
"9837",34,4,0.586609946378727,"3D_GMRF","Marginal","atkamack",0.0264880784067906
"9838",35,4,0.794394983416095,"3D_GMRF","Marginal","atkamack",0.0285364336504019
"9839",36,4,0.612771095274152,"3D_GMRF","Marginal","atkamack",0.0317750149696642
"9840",37,4,0.677053848951716,"3D_GMRF","Marginal","atkamack",0.0333547868263133
"9841",38,4,0.706822813679056,"3D_GMRF","Marginal","atkamack",0.0315283493278215
"9842",39,4,0.622767975506689,"3D_GMRF","Marginal","atkamack",0.0393864893559916
"9843",40,4,0.674890079785542,"3D_GMRF","Marginal","atkamack",0.0318694190513446
"9844",41,4,0.650194387384692,"3D_GMRF","Marginal","atkamack",0.0380813549488436
"9845",42,4,0.740305456922166,"3D_GMRF","Marginal","atkamack",0.00651075170588755
"9846",43,4,0.768423914598723,"3D_GMRF","Marginal","atkamack",0.0156507545940757
"9847",1,5,0.469653922846616,"3D_GMRF","Marginal","atkamack",0.024154548203988
"9848",2,5,0.387784310268392,"3D_GMRF","Marginal","atkamack",0.0272420090465719
"9849",3,5,0.475290924951311,"3D_GMRF","Marginal","atkamack",0.028935447726122
"9850",4,5,0.584613628003734,"3D_GMRF","Marginal","atkamack",0.0315941099864965
"9851",5,5,0.585858193242258,"3D_GMRF","Marginal","atkamack",0.0303014212673231
"9852",6,5,0.69300932828523,"3D_GMRF","Marginal","atkamack",0.0298102614052077
"9853",7,5,0.687402007539846,"3D_GMRF","Marginal","atkamack",0.0292489156611265
"9854",8,5,0.774655173206467,"3D_GMRF","Marginal","atkamack",0.0354767086463444
"9855",9,5,0.740830589049213,"3D_GMRF","Marginal","atkamack",0.00400928880617908
"9856",10,5,0.770785091460227,"3D_GMRF","Marginal","atkamack",0.00989506324731267
"9857",11,5,0.867464211638089,"3D_GMRF","Marginal","atkamack",0.0221661247625153
"9858",12,5,0.627107737392876,"3D_GMRF","Marginal","atkamack",0.0279718082824821
"9859",13,5,0.818841441546905,"3D_GMRF","Marginal","atkamack",0.0285452743679542
"9860",14,5,0.893594520073087,"3D_GMRF","Marginal","atkamack",0.0284509548515082
"9861",15,5,0.688386370307425,"3D_GMRF","Marginal","atkamack",0.0287801460716155
"9862",16,5,0.887496124593136,"3D_GMRF","Marginal","atkamack",0.028972317612267
"9863",17,5,0.772404803598869,"3D_GMRF","Marginal","atkamack",0.026181249777695
"9864",18,5,0.699148742786643,"3D_GMRF","Marginal","atkamack",0.0352836554977139
"9865",19,5,0.687740398488289,"3D_GMRF","Marginal","atkamack",0.00816323596937912
"9866",20,5,0.728129583545978,"3D_GMRF","Marginal","atkamack",0.0126922408029479
"9867",21,5,0.853382809236107,"3D_GMRF","Marginal","atkamack",0.0203028831403524
"9868",22,5,0.644976353581532,"3D_GMRF","Marginal","atkamack",0.0266366617813729
"9869",23,5,0.756016069084755,"3D_GMRF","Marginal","atkamack",0.0300896927182911
"9870",24,5,0.733371267712814,"3D_GMRF","Marginal","atkamack",0.030398812615788
"9871",25,5,0.762995771644709,"3D_GMRF","Marginal","atkamack",0.0310433056951538
"9872",26,5,0.606499106261708,"3D_GMRF","Marginal","atkamack",0.0316347269005968
"9873",27,5,0.663160430058267,"3D_GMRF","Marginal","atkamack",0.0327199422484591
"9874",28,5,0.623234663648077,"3D_GMRF","Marginal","atkamack",0.0371465693945678
"9875",29,5,0.560711161127658,"3D_GMRF","Marginal","atkamack",0.00996741404381707
"9876",30,5,0.610475444041598,"3D_GMRF","Marginal","atkamack",0.0170977734180139
"9877",31,5,0.701443520486573,"3D_GMRF","Marginal","atkamack",0.0280204447168255
"9878",32,5,0.720918689717573,"3D_GMRF","Marginal","atkamack",0.0287311780795623
"9879",33,5,0.669891714439962,"3D_GMRF","Marginal","atkamack",0.034988604466664
"9880",34,5,0.669853004438109,"3D_GMRF","Marginal","atkamack",0.0360379071462213
"9881",35,5,0.755550191206665,"3D_GMRF","Marginal","atkamack",0.0377050345907881
"9882",36,5,0.659465712347024,"3D_GMRF","Marginal","atkamack",0.0344499988981905
"9883",37,5,0.741405035652796,"3D_GMRF","Marginal","atkamack",0.0358916823250592
"9884",38,5,0.737240884126193,"3D_GMRF","Marginal","atkamack",0.0411869712988183
"9885",39,5,0.677141202256783,"3D_GMRF","Marginal","atkamack",0.00996755875004125
"9886",40,5,0.681611593293075,"3D_GMRF","Marginal","atkamack",0.0128031266504758
"9887",41,5,0.750631827025709,"3D_GMRF","Marginal","atkamack",0.0211267980892732
"9888",42,5,0.713674099503037,"3D_GMRF","Marginal","atkamack",0.0245287930133719
"9889",43,5,0.780514099611459,"3D_GMRF","Marginal","atkamack",0.0268822891443154
"9890",1,6,0.506117189678393,"3D_GMRF","Marginal","atkamack",0.0281584197905209
"9891",2,6,0.397089743777555,"3D_GMRF","Marginal","atkamack",0.0312436574029957
"9892",3,6,0.469762051867701,"3D_GMRF","Marginal","atkamack",0.0286303153193164
